municipality,ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_20
430820,17,46,1,8,4,9,-,-,44,12,6,1,-,9,2,3,3,1,26
430825,2,4,-,1,1,-,-,-,2,-,1,-,-,-,-,-,-,1,1
430830,8,20,-,7,-,-,-,-,37,8,4,-,-,2,-,-,-,2,11
430840,2,25,-,2,-,3,-,-,15,9,4,-,-,-,-,-,2,5,3
430843,2,4,-,3,-,3,-,-,5,4,3,-,-,1,-,-,1,-,1
430845,4,11,-,4,1,2,-,-,10,4,1,-,-,-,-,-,-,-,4
430850,15,48,-,14,2,5,-,-,46,25,9,1,1,6,-,2,1,3,31
430860,25,48,1,8,1,12,-,-,39,17,15,2,1,9,-,3,1,12,25
430865,3,4,1,-,1,-,-,-,5,1,-,-,-,1,-,-,-,-,1
430870,1,12,-,1,-,-,-,-,13,4,2,-,-,3,-,-,-,1,3
430880,9,19,-,4,-,-,-,-,22,4,5,-,-,7,-,1,-,4,7
430885,2,2,-,-,-,1,-,-,2,2,-,-,-,-,-,-,-,-,3
430890,16,26,-,8,-,7,-,-,28,14,7,2,-,2,1,-,1,7,12
430900,28,24,-,4,6,5,-,-,56,16,6,1,1,9,-,-,-,3,8
430905,10,10,-,2,1,3,-,-,13,6,3,-,-,1,-,-,-,6,3
430910,45,73,2,22,1,6,-,-,76,16,17,2,-,5,-,1,1,1,30
430912,1,8,1,2,-,-,-,-,5,4,3,-,-,2,-,1,1,-,-
430915,2,5,-,2,-,-,-,-,7,2,-,-,-,-,-,-,-,-,2
430920,341,388,3,147,21,67,-,-,461,203,84,7,7,70,-,19,9,166,146
430925,1,3,-,1,-,2,-,-,1,1,1,-,-,-,-,-,-,-,2
430930,149,135,1,47,12,12,-,-,136,61,41,4,2,20,-,10,7,74,43
430940,19,36,4,19,-,7,-,-,48,16,14,2,-,4,-,2,1,1,15
430950,5,13,-,6,-,2,-,-,41,7,6,-,-,2,-,-,2,-,8
430955,4,7,-,1,1,3,-,-,8,4,1,-,-,1,-,1,-,3,4
430710,7,11,1,1,2,1,-,-,23,6,3,-,-,2,-,-,-,-,3
430957,1,3,-,1,-,2,-,-,3,6,1,-,1,-,-,-,-,-,3
430960,10,32,-,9,1,4,-,-,29,11,4,-,-,1,-,4,-,2,12
430965,3,12,-,2,-,1,-,-,13,5,-,-,-,-,-,2,-,-,6
430970,1,12,-,2,-,2,-,-,12,4,5,-,-,1,-,-,-,2,3
430975,2,11,-,-,-,1,-,-,7,3,-,-,-,1,-,-,-,-,4
430980,8,10,-,2,-,3,-,-,21,3,-,-,-,-,-,-,-,-,5
430990,15,12,-,5,1,1,-,-,15,2,1,-,1,2,-,-,1,-,9
430995,7,4,-,3,-,1,-,-,8,6,-,-,-,1,-,-,1,-,5
431000,25,23,1,14,-,5,-,-,41,15,9,1,-,4,-,2,-,1,12
431010,39,60,-,21,1,13,-,-,62,18,11,-,1,11,-,2,2,7,20
431020,93,144,3,42,9,48,-,-,174,58,29,-,5,24,1,11,1,20,55
431030,2,6,-,2,-,3,-,-,9,2,2,-,-,-,-,-,-,2,6
431033,38,45,-,16,7,9,-,-,48,16,14,1,-,9,-,5,2,6,15
431036,2,7,-,4,-,1,-,-,4,6,2,-,-,-,-,-,-,1,7
431040,3,11,-,5,2,4,-,-,14,5,3,-,-,2,-,-,1,1,4
431041,2,3,-,1,-,-,-,-,6,1,-,-,-,-,-,-,-,-,-
431043,8,7,-,3,-,-,-,-,15,3,1,-,-,3,-,-,-,2,6
431046,1,3,1,-,-,-,-,-,4,-,1,-,-,-,-,-,-,-,2
431050,2,11,-,11,2,2,-,-,20,14,-,-,-,2,-,-,-,4,10
431053,7,3,-,1,-,1,-,-,18,6,1,-,-,2,-,-,-,5,3
431055,4,7,-,-,-,1,-,-,7,3,1,-,-,1,-,-,-,1,2
431057,2,2,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,1
431060,21,60,1,21,6,1,-,-,75,25,16,1,-,13,-,2,2,25,22
431065,5,6,-,1,1,2,-,-,7,7,1,-,-,1,-,1,-,3,1
431070,3,8,-,1,-,1,-,-,5,3,1,-,-,1,-,-,1,8,1
431075,1,2,1,-,-,1,-,-,6,-,-,-,1,-,-,-,-,-,1
431080,25,29,-,4,-,3,-,-,30,7,10,-,-,7,-,-,-,3,8
431085,-,6,-,1,1,3,-,-,5,8,-,-,-,-,-,-,-,1,7
431087,-,2,-,3,-,1,-,-,3,1,1,-,-,1,-,-,-,3,-
431090,3,5,-,2,1,-,-,-,10,5,1,-,1,1,-,-,-,1,3
431100,11,69,2,20,4,6,-,-,70,21,15,1,2,7,-,1,1,7,20
431110,17,31,-,7,-,6,-,-,21,23,3,1,-,1,-,-,1,7,5
431112,5,4,-,6,1,1,-,-,4,2,2,-,1,-,-,-,1,-,7
431113,1,5,-,4,-,-,-,1,2,-,-,-,-,-,-,-,-,3,1
431115,1,19,-,1,-,5,-,-,19,2,1,-,-,1,-,-,1,1,5
431120,13,35,-,7,3,1,-,-,37,21,7,1,2,8,1,-,2,9,19
431123,1,7,-,-,-,1,-,-,7,1,1,-,-,-,-,-,-,1,3
431127,-,5,-,1,-,-,-,-,2,-,-,-,-,1,-,1,-,-,5
431130,29,52,1,20,4,16,-,-,65,27,12,-,-,11,-,-,6,2,31
431125,2,11,-,2,-,1,-,-,15,2,-,-,-,1,-,-,1,1,3
431140,74,120,3,39,3,40,-,-,108,46,24,3,4,19,1,2,3,8,79
431142,5,3,-,1,-,1,-,-,8,1,1,-,-,1,-,-,-,-,4
431150,2,21,1,13,-,4,-,-,23,4,4,-,1,1,-,2,-,1,3
431160,2,8,-,2,-,1,-,-,11,3,3,-,-,1,-,-,-,-,2
431162,7,6,-,2,-,3,-,-,4,2,2,-,-,-,-,-,-,1,1
431164,1,4,-,-,-,-,-,-,3,4,-,-,-,-,-,-,-,-,2
431171,4,4,-,1,-,-,-,-,2,4,1,-,-,-,-,-,-,2,4
431170,5,3,-,1,-,2,-,-,8,6,2,-,-,-,-,-,-,1,1
431173,-,2,-,2,-,1,-,-,3,1,3,-,-,1,-,-,1,3,3
431175,3,10,1,3,-,1,-,-,4,7,6,1,-,2,-,-,-,2,1
431177,5,5,-,4,-,1,-,-,13,3,4,1,-,3,-,1,-,5,4
431179,1,1,-,-,-,-,-,-,2,3,2,1,-,1,-,-,-,-,-
431180,41,57,4,14,-,11,-,-,64,24,12,-,-,15,-,3,1,3,32
431190,9,11,-,5,-,4,-,-,10,7,6,-,-,1,-,-,-,3,3
431198,5,13,-,5,2,2,-,-,8,3,1,-,-,-,-,1,-,-,5
431200,2,3,-,-,-,-,-,-,5,-,1,-,-,1,-,-,-,3,2
431205,2,9,-,4,1,4,-,-,14,4,1,-,-,1,-,1,-,2,5
431210,-,11,-,7,1,3,-,-,12,3,1,1,1,2,-,-,-,2,2
431213,3,10,-,1,-,-,-,-,2,2,1,-,-,1,-,-,-,2,2
431215,-,5,-,1,-,1,-,-,12,4,-,-,-,-,-,1,-,3,1
431217,4,5,-,1,-,1,-,-,3,1,-,-,-,-,-,-,-,1,1
431220,1,10,-,6,2,2,-,-,17,5,5,-,-,-,-,-,-,-,3
431225,6,14,1,5,3,1,-,-,11,2,-,-,-,6,-,-,1,5,7
431230,6,6,-,3,-,1,-,-,9,3,5,-,-,-,-,-,-,6,3
431235,5,5,-,-,-,-,-,-,3,3,-,-,-,1,-,-,-,-,2
431237,6,5,-,-,-,-,-,-,7,1,1,-,-,-,-,-,-,4,4
431238,2,6,-,-,-,-,-,-,7,6,-,-,-,1,-,-,-,2,4
431240,71,91,-,26,2,17,-,-,109,56,21,3,2,20,-,7,3,30,42
431242,3,2,-,1,1,2,-,-,4,1,1,-,-,1,-,-,-,-,1
431244,2,6,-,4,-,2,-,-,6,-,-,-,-,1,-,-,-,3,5
431245,7,15,-,11,-,1,-,-,20,5,1,1,-,2,-,1,2,4,6
431247,3,9,-,2,-,2,-,-,10,2,-,-,-,1,-,-,-,-,3
431250,10,29,-,11,1,3,-,-,21,7,3,-,1,3,-,2,-,5,14
431260,12,14,-,1,-,4,-,-,10,4,4,-,-,1,-,-,-,-,12
431261,3,6,-,3,1,-,-,-,3,-,1,-,-,-,1,-,-,1,1
431262,1,1,-,1,-,-,-,-,2,-,2,-,-,1,-,-,-,1,2
431265,18,37,2,7,-,5,-,-,35,25,10,2,-,2,-,2,2,7,13
431267,3,2,-,-,-,-,-,-,4,2,-,-,-,1,-,-,-,-,1
431270,9,29,-,9,-,9,-,-,22,13,2,1,3,3,1,1,1,10,17
431275,2,3,-,1,1,1,-,-,7,3,1,-,-,-,-,-,-,-,8
431280,7,5,1,1,-,1,-,-,6,4,1,-,1,1,1,-,-,2,2
431290,7,16,1,4,1,2,-,-,19,4,3,1,-,1,-,-,-,1,4
431295,1,5,-,-,-,-,-,-,1,3,2,-,-,-,-,-,-,2,-
431300,-,4,-,1,1,2,-,-,7,4,-,-,1,2,-,-,-,1,4
431301,1,5,-,-,-,1,-,-,4,1,-,-,-,1,-,-,1,-,3
431303,2,5,-,3,-,3,-,-,7,3,2,-,-,2,-,1,-,-,1
431306,20,24,-,3,1,5,-,-,31,14,4,-,1,4,-,1,2,6,11
431308,4,4,-,2,-,-,-,-,6,2,1,-,-,-,-,1,-,1,-
431310,2,10,-,6,-,2,-,-,12,5,-,-,1,-,-,-,-,1,3
431320,19,36,-,15,1,8,-,-,35,28,11,1,-,3,1,1,-,20,16
431330,17,38,-,7,2,6,-,-,31,12,10,3,-,3,-,1,1,8,14
431333,1,3,-,-,-,-,-,-,4,1,1,-,-,-,-,1,-,1,1
431335,5,6,-,7,-,1,-,-,6,-,-,-,-,2,-,-,-,2,5
431337,33,32,1,6,1,9,-,-,46,10,7,1,-,6,-,4,1,10,24
431349,8,7,1,3,-,-,-,-,11,2,4,-,-,1,-,-,-,-,1
431339,-,10,-,1,-,1,-,-,10,5,2,-,-,2,-,-,-,1,4
431340,318,429,2,136,20,129,-,-,434,185,84,9,5,49,5,16,12,24,127
431342,1,11,-,1,1,-,-,-,6,3,2,-,-,-,-,-,-,-,3
431344,1,4,-,4,-,1,-,-,5,-,1,-,-,-,-,-,-,-,1
431346,1,4,-,-,-,1,-,-,5,1,2,-,-,2,-,-,-,-,-
431350,67,62,4,34,1,15,-,-,75,39,15,2,2,12,-,4,2,14,44
431360,2,7,-,3,-,2,-,-,15,-,-,-,1,1,-,-,-,1,3
431365,16,18,2,7,-,4,-,-,35,15,5,-,1,3,-,1,-,11,10
431370,36,54,1,29,1,9,-,-,60,35,13,-,-,9,2,3,2,22,18
431380,7,9,-,4,-,2,-,-,11,5,2,-,-,1,-,-,-,2,6
431390,26,56,-,22,-,21,-,-,71,20,14,-,2,17,-,2,1,11,12
431395,8,19,3,2,-,1,-,-,26,7,6,-,-,3,-,-,-,5,5
431400,7,10,-,3,-,1,-,-,11,2,3,-,-,1,-,-,1,4,5
431402,1,14,-,5,-,4,-,-,28,4,4,-,-,1,-,-,-,-,9
431403,3,7,-,2,1,-,-,-,9,6,3,-,-,1,-,-,-,-,2
431405,71,77,-,18,2,5,-,-,83,32,15,1,2,15,-,5,3,41,29
431406,3,13,-,5,-,-,-,-,10,4,1,-,-,1,-,-,-,-,2
431407,5,11,-,2,-,1,-,-,14,9,3,-,-,2,-,-,1,3,4
431410,269,310,3,134,15,73,-,-,365,68,73,3,2,61,-,21,6,24,170
431413,2,4,-,-,-,2,-,-,5,2,-,-,-,1,-,-,-,2,3
431415,10,15,1,5,-,3,-,-,20,13,5,-,-,2,-,-,-,5,4
431417,-,2,-,2,-,2,-,-,2,-,1,-,-,-,-,-,-,1,1
431420,12,16,-,5,1,3,-,-,20,13,-,1,-,5,-,1,1,18,2
431430,3,6,-,4,-,5,-,-,12,3,2,-,-,2,-,-,-,-,1
431440,386,625,6,144,18,108,-,-,638,277,112,17,10,125,3,19,10,505,181
431442,4,5,-,1,-,-,-,-,5,3,-,-,-,2,-,-,-,1,-
431445,-,3,1,1,-,-,-,-,3,2,3,-,-,1,-,-,-,-,5
431446,1,1,-,-,-,-,-,-,3,3,2,-,-,1,-,-,-,-,-
431447,1,5,1,2,1,-,-,-,8,4,2,-,-,-,-,-,-,-,4
431449,5,5,-,2,-,-,-,-,10,-,1,-,-,-,-,-,-,1,3
431450,8,25,-,13,-,12,-,-,40,9,4,-,-,1,-,1,-,2,11
431454,2,2,-,-,-,1,-,-,4,1,1,-,-,-,-,1,-,2,2
431455,2,7,-,2,1,-,-,-,6,2,2,-,-,1,-,-,-,1,3
431460,8,38,-,16,-,6,-,-,55,29,6,-,1,5,-,-,2,4,15
431470,5,22,-,3,1,1,-,-,16,3,8,-,-,4,-,1,-,1,17
431475,-,4,-,1,-,1,-,-,4,2,1,-,-,-,-,-,1,-,1
431477,1,5,-,3,-,1,-,-,7,2,1,-,-,3,-,-,-,-,1
431478,1,2,-,-,-,-,-,-,5,2,1,1,-,-,-,-,-,-,1
431480,39,50,1,14,2,6,-,-,77,24,5,1,-,3,-,2,1,16,23
431490,2551,2687,20,980,137,1075,-,-,2391,826,464,42,43,348,9,74,60,589,741
431500,2,8,-,8,-,-,-,-,15,7,4,-,-,-,-,-,1,-,4
431505,1,12,-,2,1,4,-,-,9,5,4,-,-,3,-,-,-,1,1
431507,-,3,-,-,-,-,-,-,5,3,1,-,-,1,-,-,-,-,1
431510,12,18,-,19,-,4,-,-,25,6,3,-,-,-,-,2,-,-,6
431513,3,6,-,2,-,-,-,-,3,1,-,-,-,-,-,-,-,-,2
431514,2,1,-,1,-,2,-,-,6,2,-,-,-,2,-,-,-,1,3
431515,4,14,-,2,-,1,-,-,11,6,2,-,-,-,-,1,-,2,4
431517,4,6,-,1,-,2,-,-,3,1,2,-,-,-,-,-,-,-,2
431520,2,2,-,3,-,1,-,-,10,4,1,-,-,-,-,-,-,-,7
431530,15,36,-,10,2,12,-,-,70,19,9,-,1,8,-,1,-,8,10
431531,1,6,-,1,-,-,-,-,4,1,1,-,-,-,-,-,-,-,3
431532,1,7,-,-,-,1,-,-,2,3,2,-,-,-,-,-,-,-,4
431535,-,5,-,4,-,1,-,-,9,5,2,-,-,-,-,-,-,-,2
431540,8,12,-,4,-,2,-,-,23,6,3,-,-,2,-,1,-,7,7
431545,2,3,-,1,-,3,-,-,5,1,1,-,-,1,-,-,-,1,2
431550,9,32,1,13,4,8,-,-,51,18,11,-,2,-,-,1,-,4,13
431555,1,8,1,6,2,1,-,-,10,1,1,-,-,-,-,-,-,-,1
431560,289,406,4,132,12,53,-,-,425,202,72,7,3,89,1,12,6,90,115
431570,35,80,1,16,1,6,-,-,84,56,14,-,-,10,-,1,2,20,25
431575,1,10,-,5,-,-,-,-,9,3,1,-,-,-,-,-,2,2,2
431580,9,24,-,6,1,5,-,-,27,12,8,-,-,4,1,1,-,3,9
431590,6,12,1,3,-,2,-,-,10,1,3,-,-,1,-,-,-,1,5
431595,1,4,-,3,-,-,-,-,11,2,-,-,-,-,-,-,1,1,2
431600,18,41,-,16,2,5,-,-,32,16,5,1,-,6,-,1,2,4,17
431610,14,17,-,8,-,6,-,-,18,6,3,-,-,3,-,1,1,3,5
431620,1,10,-,2,-,3,-,-,12,6,2,-,-,-,-,-,-,-,1
431630,2,12,1,14,1,4,-,-,17,8,-,-,-,-,-,-,-,1,8
431640,58,93,1,22,6,9,-,-,93,46,12,-,-,5,1,1,-,24,19
431642,3,7,1,-,1,2,-,-,5,4,3,-,-,1,-,-,-,-,1
431643,5,8,-,2,-,1,-,-,2,6,1,-,-,1,-,-,1,1,1
431645,5,13,-,8,-,1,-,-,17,13,1,1,-,4,-,-,-,10,9
431647,3,9,-,2,-,1,-,-,4,-,1,-,-,-,-,-,-,-,1
431650,4,13,-,1,-,-,-,-,9,1,1,-,-,4,-,1,1,2,5
431660,9,20,1,4,1,7,-,-,27,21,9,-,-,6,-,1,-,-,21
431710,29,153,4,49,9,35,-,-,225,94,38,-,1,10,1,11,6,12,46
431670,15,13,-,6,1,2,-,-,19,16,3,-,-,1,-,1,-,1,5
431673,-,5,-,1,-,-,-,-,3,2,1,-,-,-,-,-,-,-,1
431675,1,10,-,2,-,2,-,-,12,2,1,-,-,1,-,-,-,2,4
431680,59,253,-,83,7,48,-,-,287,76,49,4,8,20,1,5,4,11,73
431697,-,4,-,2,-,1,-,-,7,4,1,-,1,-,-,1,-,-,3
431690,245,537,9,139,13,156,-,-,602,180,102,11,5,49,4,15,13,31,163
431695,5,9,-,2,1,1,-,-,7,5,2,1,-,-,-,-,-,-,3
431720,68,127,-,28,5,19,-,-,140,43,26,3,1,28,-,5,2,9,58
431725,3,4,-,-,-,1,-,-,2,1,2,1,-,-,-,1,-,3,-
431730,13,60,-,21,4,12,-,-,83,10,7,-,1,11,-,2,1,19,28
431700,4,12,1,4,1,4,-,-,21,8,5,-,-,4,-,-,-,7,2
431740,39,90,-,17,1,15,-,-,107,69,25,2,2,12,-,3,-,12,27
431750,100,129,3,56,6,32,-,-,133,69,31,3,-,19,1,3,-,53,44
431760,81,83,2,22,7,12,-,-,76,31,13,1,3,8,-,4,2,24,26
431770,11,24,-,9,4,5,-,-,25,10,5,-,1,1,-,1,1,2,11
431755,-,4,-,-,-,-,-,-,6,2,-,-,-,-,-,-,1,-,2
431775,2,4,-,-,-,1,-,-,6,2,1,-,-,-,-,-,-,-,-
431780,5,28,-,7,-,2,-,-,36,11,5,-,-,3,-,-,-,-,7
431790,9,29,-,7,2,5,-,-,31,12,5,-,-,4,-,-,1,2,11
431795,2,7,-,-,-,-,-,-,3,3,-,-,-,-,-,-,-,1,1
431800,53,129,-,15,3,6,-,-,184,34,13,2,1,13,-,2,-,15,33
431805,3,8,-,2,-,-,-,-,4,2,2,-,-,1,-,-,-,1,3
431810,11,37,-,11,-,7,-,-,42,17,12,-,-,3,-,1,2,7,4
431820,14,28,1,11,4,8,-,-,40,14,8,1,-,3,-,1,-,21,15
431830,62,131,1,33,1,12,-,-,165,60,30,-,2,22,-,3,3,11,34
431840,34,34,-,12,2,6,-,-,44,10,5,-,-,6,-,3,4,6,18
431842,4,12,-,2,1,1,-,-,5,4,1,-,-,2,-,-,1,-,3
431843,1,5,-,-,1,-,-,-,10,6,3,-,-,1,-,-,-,-,2
431844,4,3,-,-,-,1,-,-,6,-,1,-,-,-,-,-,-,1,-
431845,1,3,-,5,-,1,-,-,5,2,-,-,-,1,-,1,-,1,-
431846,2,5,1,3,1,-,-,-,8,1,-,-,-,1,-,-,-,1,-
431848,5,7,-,-,-,-,-,-,7,5,2,-,1,5,-,-,-,-,2
431849,2,7,-,3,-,2,-,-,6,1,1,-,-,-,-,-,-,-,-
431850,32,47,-,14,-,4,-,-,74,24,10,1,2,17,1,3,1,3,22
431860,7,11,-,6,1,2,-,-,17,3,6,-,-,1,-,-,1,-,5
431861,1,3,-,1,-,-,-,-,5,1,2,-,-,1,-,-,-,3,1
431862,7,4,-,2,1,-,-,-,8,-,-,-,-,1,-,-,-,-,3
431870,327,308,7,74,11,66,-,-,340,167,53,5,5,51,2,15,4,206,131
431880,32,83,-,28,4,22,-,-,100,53,14,1,-,21,-,-,1,49,21
431890,25,57,2,29,5,10,-,-,81,23,16,2,-,4,-,3,1,7,23
431900,17,31,-,7,1,7,-,-,34,12,13,1,-,4,1,2,-,7,12
431910,7,11,-,5,-,2,-,-,17,4,8,-,-,-,-,-,-,1,4
431912,-,6,-,1,-,4,-,-,5,2,1,-,1,-,-,-,-,3,2
431915,4,11,1,7,1,6,-,-,12,6,4,-,-,1,1,1,-,2,3
431920,3,13,-,3,3,-,-,-,11,9,-,-,-,2,-,-,-,-,6
431930,4,20,-,5,-,5,-,-,15,5,2,-,-,1,-,1,-,1,2
431935,-,4,-,-,-,1,-,-,8,1,-,-,-,-,-,-,-,1,-
431936,-,3,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,2,1
431937,2,6,-,3,2,2,-,-,6,-,-,-,-,1,-,-,-,-,4
431940,11,45,-,12,9,4,-,-,47,14,9,1,-,7,-,1,2,8,12
431950,24,36,-,14,2,6,-,-,78,24,5,-,-,6,-,3,-,13,13
431960,16,60,1,10,1,11,-,-,44,15,8,2,-,4,-,1,2,30,16
431970,2,8,-,2,-,1,-,-,4,3,1,1,-,1,-,-,-,3,1
431971,1,8,-,2,1,1,-,-,5,2,1,-,-,2,-,-,1,-,1
431973,-,4,2,1,-,-,-,-,6,1,-,-,-,-,-,1,-,-,3
431975,3,2,-,2,-,-,-,-,2,1,-,-,-,-,-,-,-,-,1
431980,5,14,1,6,2,5,-,-,12,7,4,-,-,2,-,-,-,-,4
431990,111,100,2,29,6,24,-,-,110,61,29,2,2,13,-,4,2,40,34
432000,189,203,2,49,9,33,-,2,250,104,32,1,6,25,-,11,4,20,73
432010,23,30,-,8,1,4,-,-,37,18,4,-,1,3,-,-,1,10,15
432020,5,24,-,3,2,4,-,-,29,13,7,-,-,5,-,3,1,2,12
432023,1,3,-,4,-,-,-,-,9,3,1,-,1,1,-,-,-,2,5
432026,1,10,-,6,1,5,-,-,16,4,4,-,-,-,-,-,-,2,7
432030,8,7,-,2,-,1,-,-,14,3,2,-,-,-,-,-,-,-,4
432032,1,5,-,1,1,-,-,-,9,1,1,-,-,-,-,-,-,-,-
432035,7,12,1,9,2,5,-,-,13,9,3,-,1,1,-,-,-,1,1
432040,7,29,-,3,-,3,-,-,18,14,3,-,-,2,-,-,1,1,15
432045,2,2,-,-,1,4,-,-,5,3,2,-,-,-,-,-,-,-,1
432050,4,13,1,5,-,3,-,-,10,7,3,1,1,2,-,-,-,1,3
432055,3,15,1,8,1,3,-,-,8,2,2,-,-,-,-,-,-,5,5
432057,3,1,-,1,-,1,-,-,12,3,2,-,-,-,-,-,-,-,1
432060,1,5,-,5,-,1,-,-,6,4,4,-,-,-,-,-,-,1,-
432065,1,4,-,1,-,-,-,-,7,-,2,-,-,-,-,-,-,2,1
432067,2,19,-,4,2,7,-,-,25,9,-,-,-,2,-,-,-,6,5
432070,3,34,1,11,1,5,-,-,39,4,3,-,-,-,-,2,1,4,17
432080,25,48,1,15,4,7,-,-,74,30,5,1,-,3,-,3,1,9,27
432085,4,2,-,-,-,1,-,-,4,8,-,-,-,1,-,1,-,1,6
432090,16,36,-,6,-,14,-,-,39,14,9,-,-,5,-,1,-,-,21
432100,15,15,1,4,-,8,-,-,27,5,2,2,-,6,-,-,2,-,5
432110,23,35,3,7,-,5,-,-,29,14,10,-,-,4,1,3,-,15,14
432120,62,81,1,27,4,17,-,-,92,47,11,1,-,20,-,6,2,92,28
432130,34,55,1,13,5,7,-,-,72,27,9,-,-,10,-,-,-,7,17
432132,-,7,-,1,-,-,-,-,2,6,1,-,-,2,-,-,-,-,4
432135,6,5,2,2,-,4,-,-,12,4,-,-,-,1,-,-,-,-,8
432140,15,20,-,2,3,5,-,-,22,11,4,-,-,3,-,-,3,15,13
432143,10,15,-,2,-,3,-,-,8,8,3,-,-,2,-,3,-,7,5
432145,18,41,2,18,2,5,-,-,72,23,13,-,1,6,-,5,-,7,26
432146,2,5,-,3,-,-,-,-,3,1,1,-,-,1,-,-,-,-,4
432147,3,14,-,1,2,1,-,-,7,4,2,-,-,-,-,-,-,11,4
432149,2,4,-,5,-,2,-,-,7,-,2,-,-,-,-,1,1,-,-
432150,35,72,-,19,1,22,-,-,108,19,15,-,1,5,-,7,1,8,19
432160,91,73,1,35,5,16,-,-,103,47,13,1,-,18,3,6,4,51,32
432162,2,5,-,2,-,-,-,-,7,5,-,1,-,2,-,-,-,1,2
432163,2,10,1,2,-,1,-,-,8,2,2,-,-,2,-,-,-,-,-
432166,13,21,-,8,1,5,-,-,21,2,4,-,-,1,-,-,-,5,9
432170,33,38,1,10,3,11,-,-,35,14,12,2,-,6,-,1,1,14,20
432180,11,54,2,15,1,10,-,-,59,15,9,1,-,5,-,1,-,4,14
432183,5,-,-,2,-,1,-,-,6,1,1,-,-,-,-,-,-,5,-
432185,4,6,-,2,-,1,-,-,3,2,-,-,-,1,-,-,-,1,6
432190,31,48,3,13,1,13,-,-,73,25,15,1,-,4,-,1,-,6,26
432195,6,11,-,5,1,1,-,-,12,6,1,-,1,1,-,-,-,-,10
432200,37,53,1,9,3,4,-,-,57,27,9,-,1,8,-,2,1,7,20
432210,6,12,-,1,-,8,-,-,14,6,3,1,-,1,-,-,-,-,2
432215,4,7,-,1,2,1,-,-,3,4,2,-,-,5,-,-,-,1,2
432218,-,3,-,1,-,1,-,-,6,-,2,-,-,1,-,-,-,-,1
432220,11,48,-,11,3,6,-,-,41,10,9,-,-,4,1,1,2,13,21
432225,4,7,-,1,-,1,-,-,6,3,1,-,-,1,-,-,-,1,2
432230,3,20,-,3,1,10,-,-,26,8,8,-,-,3,-,-,1,1,8
432232,3,10,-,3,-,-,-,-,5,4,4,1,-,3,-,-,-,3,4
432234,-,1,-,1,1,1,-,-,3,-,-,-,-,1,-,-,-,-,1
432235,-,4,-,2,-,-,-,-,4,1,1,-,-,-,-,-,-,-,-
432237,2,5,-,1,-,1,-,-,13,4,2,-,-,3,-,-,-,2,2
432240,101,191,4,46,6,21,-,-,258,106,41,1,3,48,-,13,3,144,62
432250,67,95,1,54,16,17,-,-,126,47,25,2,1,9,1,9,2,42,50
432253,3,24,-,5,2,1,-,-,18,8,14,-,-,5,1,-,-,3,8
432254,-,7,-,-,2,-,-,-,6,1,4,-,-,1,-,2,-,-,3
432252,4,4,-,6,-,2,-,-,10,7,1,-,-,2,-,-,-,3,4
432255,1,3,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,1
432260,53,131,1,19,-,16,-,-,106,52,17,1,1,6,-,4,1,78,47
432270,19,56,1,18,2,8,-,-,53,16,8,2,2,15,-,-,-,16,25
432280,12,46,-,14,1,7,-,-,34,11,10,2,1,8,-,1,-,8,12
432285,4,2,-,2,-,1,-,-,1,2,1,1,-,2,-,-,-,-,2
432290,2,8,1,2,-,8,-,-,15,2,-,-,-,1,-,-,-,-,3
432300,371,390,7,157,10,73,-,-,361,147,74,10,8,68,1,25,12,177,184
432310,2,7,-,1,-,-,-,-,12,10,3,-,-,1,-,-,-,4,6
432320,6,7,-,4,-,-,-,-,10,2,1,-,-,1,-,-,1,1,1
432330,4,5,-,1,-,2,-,-,4,1,-,-,-,3,-,-,-,-,3
432335,3,7,-,1,-,1,-,-,7,3,2,-,-,-,-,-,-,-,-
432340,3,9,-,1,-,2,-,-,12,3,-,-,-,4,-,-,-,1,3
432345,2,11,-,2,1,3,-,-,7,3,3,-,-,-,-,-,-,-,2
432350,-,4,-,3,-,-,-,-,11,-,2,-,-,-,-,-,-,1,4
432360,-,2,-,2,-,-,-,-,7,3,1,-,-,-,-,-,-,-,3
432370,2,5,-,1,-,-,-,-,2,3,2,-,-,-,-,-,1,2,1
432375,-,8,-,5,-,2,-,-,8,5,1,-,-,1,-,-,-,3,1
432377,1,3,-,-,1,-,-,-,7,1,1,-,-,-,-,1,-,2,1
432380,22,18,1,7,-,2,-,-,16,9,6,-,-,3,-,3,1,4,7
430000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
500020,5,9,-,-,-,1,-,-,9,1,2,-,1,1,-,-,1,4,12
500025,3,3,-,1,-,1,-,-,9,2,-,-,-,1,-,-,-,-,-
500060,38,34,1,16,3,11,-,-,91,31,15,2,-,3,-,8,4,11,34
500070,31,42,-,10,4,9,-,-,59,23,10,1,-,6,1,4,2,2,21
500080,4,5,1,3,-,3,-,-,11,4,3,-,-,2,-,2,-,1,4
500085,6,7,1,4,1,1,-,-,35,7,3,-,1,3,1,-,-,3,7
