municipality,ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_20
353070,36,130,6,52,18,26,-,-,288,122,63,-,1,39,-,11,7,82,66
353080,24,75,2,43,7,12,-,-,150,62,55,1,2,24,-,9,7,98,52
353090,-,2,-,-,-,1,-,-,7,5,2,-,-,2,-,1,-,2,3
353100,4,1,-,1,-,-,-,-,2,2,4,-,-,1,-,-,1,-,2
353110,19,37,3,39,3,1,-,-,114,52,21,1,1,9,-,8,2,49,42
353120,1,7,-,1,-,-,-,-,15,6,3,-,-,1,-,3,-,4,4
353130,10,60,1,16,2,8,-,-,84,40,21,1,1,13,-,2,2,45,19
353140,8,17,-,4,-,6,-,-,48,30,7,-,-,4,1,2,-,11,15
353150,5,34,2,9,1,3,-,-,32,17,9,-,-,3,-,2,1,12,11
353160,1,3,-,4,-,-,-,-,8,3,4,-,-,2,-,1,-,10,4
353170,1,3,-,-,-,-,-,-,9,7,2,-,1,1,-,2,-,5,-
353180,5,38,4,9,3,7,-,-,69,24,10,1,-,9,-,7,4,30,42
353190,6,31,1,15,2,-,-,-,46,11,11,1,1,4,1,3,1,21,9
353200,2,11,1,2,-,1,-,-,28,13,3,-,-,2,-,6,1,10,11
353205,1,3,-,-,-,-,-,-,8,3,2,-,1,1,-,-,-,3,-
353210,1,6,-,4,2,1,-,-,15,8,3,-,1,-,-,-,-,-,4
353215,-,-,-,3,-,1,-,-,4,2,1,-,-,-,-,-,-,2,2
353220,2,3,-,3,-,-,-,-,8,7,1,-,-,-,-,-,-,1,4
353230,-,5,1,4,-,2,-,-,21,8,3,-,-,1,-,1,-,7,5
353240,3,18,-,10,-,3,-,-,61,14,3,1,-,4,-,2,-,2,10
353250,1,15,-,-,1,1,-,-,19,13,2,1,-,2,-,-,-,5,2
353260,7,17,3,6,-,2,-,-,31,17,6,-,-,2,-,1,-,5,10
353270,3,5,-,1,1,1,-,-,7,7,2,-,-,2,-,1,-,8,1
353280,1,10,1,4,-,1,-,-,15,9,3,-,-,1,-,2,-,-,6
353282,1,2,1,1,1,-,-,-,7,-,2,-,2,1,-,1,-,9,5
353284,-,1,-,3,-,2,-,-,5,-,1,-,-,-,-,-,-,3,-
353286,-,1,-,1,-,-,-,-,2,2,-,-,-,-,-,-,-,-,2
353290,2,8,-,3,-,-,-,-,24,3,7,1,-,-,-,-,1,3,7
353300,5,22,-,4,3,6,-,-,41,20,5,1,1,2,-,2,1,11,14
353310,1,6,-,2,-,1,-,-,7,4,1,-,-,-,-,-,-,6,-
353320,1,3,-,1,-,2,-,-,4,1,-,-,-,-,-,-,-,2,2
353325,-,2,-,2,-,1,-,-,2,1,1,-,-,2,-,-,-,5,1
353330,2,4,-,-,-,-,-,-,5,1,-,-,-,-,-,-,-,3,3
353340,7,62,3,21,1,3,-,-,74,57,18,-,-,13,-,1,5,19,19
353350,6,51,3,22,-,6,-,-,101,22,11,-,-,3,-,-,7,23,16
353360,1,11,-,3,-,2,-,-,11,5,3,-,-,1,-,1,-,7,2
353370,-,2,-,-,-,2,-,-,5,4,-,-,-,1,-,-,-,9,1
353380,1,4,-,2,-,-,-,-,7,2,2,-,-,-,-,1,-,2,1
353390,11,54,1,8,-,11,-,-,112,53,21,2,2,10,-,2,1,36,22
353400,1,5,-,1,-,2,-,-,7,2,1,1,-,-,-,-,-,3,-
353410,-,3,-,1,-,1,-,-,14,8,4,-,-,1,-,-,1,5,3
353420,1,4,-,-,-,-,-,-,6,5,2,-,-,-,-,1,-,4,-
353430,16,62,-,12,2,7,-,-,77,28,18,1,-,7,-,9,1,19,23
353440,159,710,10,203,23,88,-,-,1442,521,290,13,21,115,2,67,35,75,422
353450,1,5,-,1,-,-,-,-,6,1,1,-,-,-,-,-,-,3,1
353460,24,35,2,23,4,6,-,-,67,25,12,-,-,7,-,2,3,48,25
353470,38,95,5,49,8,22,-,-,175,62,42,-,1,24,-,4,4,160,41
353475,5,6,-,3,1,-,-,-,16,3,2,-,-,3,-,-,-,11,5
353480,-,11,1,5,-,-,-,-,11,9,3,-,-,-,-,1,-,13,9
353490,5,11,-,3,-,-,-,-,28,13,3,-,-,2,-,1,-,9,4
353500,5,8,-,3,-,3,-,-,26,18,11,-,-,3,-,-,1,7,8
353510,4,7,1,2,1,1,-,-,13,6,3,1,1,1,-,-,1,2,9
353520,2,11,2,2,-,-,-,-,26,9,2,-,-,2,-,-,-,19,5
353530,3,24,2,17,-,4,-,-,59,17,8,2,1,6,-,-,-,20,11
353540,4,19,-,6,3,3,-,-,17,9,3,-,-,1,-,1,-,17,15
353550,15,59,1,21,2,5,-,-,112,53,22,1,1,16,-,3,3,12,25
353560,5,12,-,6,4,3,-,-,25,17,4,-,1,6,-,2,-,19,15
353570,3,9,-,2,-,1,-,-,11,9,2,-,-,3,-,-,1,1,1
353580,3,10,1,4,-,3,-,-,39,16,7,-,-,4,-,1,2,10,5
353590,2,4,-,2,1,1,-,-,5,4,2,-,-,1,-,-,-,-,1
353600,3,11,-,8,3,4,-,-,31,10,4,1,-,-,-,-,1,27,6
353610,1,6,-,2,1,1,-,-,13,1,5,-,1,1,-,2,-,2,1
353620,4,27,-,13,1,6,-,-,39,18,6,-,-,2,-,3,2,13,15
353625,1,5,-,1,-,-,-,-,3,3,-,-,-,1,-,1,-,-,4
353630,-,16,-,5,-,3,-,-,23,15,4,-,-,2,-,-,-,7,2
353640,-,6,-,3,1,2,-,-,8,4,2,-,2,2,-,1,-,15,4
353650,17,87,1,23,2,13,-,-,81,49,19,1,-,16,-,5,3,37,48
353657,-,-,-,1,-,-,-,-,1,1,-,-,-,-,-,-,-,2,-
353660,7,15,-,3,-,1,-,-,30,14,2,-,-,2,-,1,-,3,9
353670,7,35,1,17,2,11,-,-,76,30,16,1,2,8,1,4,5,27,27
353680,1,8,-,2,-,-,-,-,5,7,4,-,-,-,-,-,1,-,1
353690,1,4,-,1,1,-,-,-,7,5,2,-,-,-,-,-,-,4,2
353700,3,15,2,2,1,2,-,-,36,9,4,-,-,4,-,2,-,20,8
353710,6,49,2,19,1,6,-,-,78,29,20,-,-,8,-,4,4,25,23
353715,1,3,-,1,-,-,-,-,9,1,3,-,-,1,-,-,-,1,1
353720,2,11,-,4,1,-,-,-,20,8,7,-,-,2,-,1,-,6,11
353730,18,74,3,26,3,13,-,-,137,62,29,4,2,21,1,4,1,42,27
353740,6,18,-,25,1,4,-,-,62,18,10,-,2,6,-,2,-,32,22
353750,2,12,1,1,-,-,-,-,23,4,5,-,-,-,-,-,-,3,2
353760,24,76,6,43,7,7,-,-,166,81,24,4,1,16,-,6,1,49,55
353770,1,9,-,1,-,2,-,-,14,4,-,-,-,-,-,-,-,6,6
353780,12,70,1,34,10,5,-,-,117,55,17,-,2,2,1,5,6,31,35
353790,1,25,1,13,1,4,-,-,31,17,6,-,-,3,-,4,1,34,29
353800,30,134,4,57,4,5,-,-,181,80,41,4,2,25,-,20,9,149,95
353810,9,17,1,14,-,8,-,-,44,19,6,1,1,8,-,-,-,13,12
353820,2,14,-,6,1,4,-,-,28,15,6,-,-,3,-,1,1,5,7
353830,-,5,-,2,-,2,-,-,8,6,4,-,-,2,-,-,-,2,1
353850,1,15,1,10,1,-,-,-,37,9,2,-,1,3,-,1,-,16,8
353860,1,33,-,7,3,5,-,-,74,30,12,-,2,5,-,2,3,1,17
353870,112,480,9,95,18,55,-,1,482,310,140,5,12,66,5,26,14,435,227
353880,9,44,2,21,3,7,-,-,98,27,17,-,-,11,-,-,1,15,15
353890,6,21,-,9,2,2,-,-,53,33,14,-,-,3,-,3,-,44,13
353900,3,12,-,4,1,2,-,-,16,7,8,-,-,2,-,-,1,12,7
353910,2,8,-,8,-,-,-,-,17,16,9,1,1,-,-,2,1,7,16
353920,4,24,-,9,2,4,-,-,39,27,7,3,-,5,-,1,2,11,14
353930,23,84,3,29,5,15,-,-,134,54,21,-,2,32,-,6,5,72,29
353940,5,15,-,4,-,1,-,-,28,17,11,-,-,5,-,1,-,14,8
353950,9,32,-,9,1,3,-,-,62,22,16,-,-,7,-,3,3,20,14
353960,2,1,-,2,-,-,-,-,11,2,3,-,-,1,-,-,-,2,2
353970,-,2,-,1,1,-,-,-,2,3,2,-,-,-,-,1,-,-,-
353980,27,115,5,38,5,6,-,-,191,60,34,-,-,11,-,9,8,67,48
353990,1,11,-,3,-,3,-,-,15,7,5,-,-,2,-,-,-,8,4
354000,4,30,2,8,-,5,-,-,30,15,11,-,-,4,-,1,-,26,8
354010,-,5,-,4,1,-,-,-,9,4,1,-,-,2,-,-,-,10,4
354020,3,25,-,11,1,3,-,-,35,22,17,1,1,8,-,8,2,30,31
354025,-,5,1,3,1,-,-,-,2,2,2,-,-,-,-,-,-,1,5
354030,2,2,-,1,-,-,-,-,8,1,1,-,-,1,-,-,-,-,2
354040,1,6,-,9,-,-,-,-,8,5,1,-,-,-,-,1,-,5,1
354050,1,8,-,3,-,-,-,-,21,6,1,-,-,2,-,1,-,4,6
354060,4,57,-,7,6,9,-,-,105,72,18,1,-,11,-,5,-,22,24
354070,15,62,1,32,7,8,-,-,104,60,25,2,4,15,-,5,2,18,32
354075,7,10,2,5,1,4,-,-,21,9,4,-,-,2,-,2,-,16,9
354080,7,20,2,7,-,3,-,-,32,18,5,-,-,6,-,2,1,3,5
354085,1,1,-,1,-,-,-,-,7,1,-,-,-,-,-,-,-,3,-
354090,5,18,-,6,1,1,-,-,23,3,8,-,-,3,-,2,-,3,20
354100,104,289,14,123,9,51,-,-,608,213,110,1,9,48,5,30,12,97,160
354105,-,4,-,1,-,-,-,-,15,5,3,1,-,-,-,-,-,1,4
354110,2,1,-,3,-,1,-,-,4,1,5,-,-,-,-,-,-,4,-
354120,6,14,-,7,1,1,-,-,48,9,3,-,-,3,-,-,-,6,3
354130,13,49,1,25,1,7,-,-,81,24,10,2,-,7,-,7,6,32,26
354140,68,253,4,77,6,45,-,-,340,172,71,4,3,54,-,16,10,161,131
354150,8,47,-,34,-,4,-,-,68,24,15,-,-,3,-,6,-,46,21
354160,24,38,1,1,-,-,-,-,44,43,13,2,-,4,-,2,2,59,26
354165,2,3,-,1,-,-,-,-,1,1,-,1,-,-,-,-,-,2,-
354170,3,15,-,6,1,5,-,-,22,14,7,1,-,1,-,2,2,20,10
354180,-,3,-,-,-,-,-,-,4,1,1,-,-,-,-,-,-,4,2
354190,1,12,-,6,-,1,-,-,24,10,2,-,-,-,-,2,-,3,2
354200,1,7,1,2,1,-,-,-,9,5,2,-,-,1,-,-,-,4,1
354210,-,8,-,7,1,3,-,-,17,10,8,-,-,1,-,1,1,14,6
354220,9,38,-,19,2,14,-,-,47,20,16,-,3,11,-,3,3,29,24
354230,-,1,-,1,-,-,-,-,6,6,-,-,1,2,-,2,-,6,3
354240,5,28,-,7,2,2,-,-,44,13,7,2,-,1,-,2,2,20,12
354250,2,1,-,2,-,-,-,-,8,2,3,-,-,2,-,-,2,10,3
354260,13,69,3,29,2,6,-,-,95,36,17,4,3,7,1,2,4,26,44
354270,1,4,-,1,-,1,-,-,10,4,2,-,-,1,-,-,-,16,6
354280,1,2,1,4,-,-,-,-,11,2,-,-,-,-,-,-,-,3,5
354290,1,23,-,4,2,2,-,-,26,13,3,-,-,2,-,1,3,6,5
354300,2,8,-,7,-,1,-,-,16,5,7,1,-,5,-,4,-,36,10
354310,1,2,-,1,-,2,-,-,11,6,-,-,-,1,-,-,-,2,1
354320,1,8,-,1,-,-,-,-,14,3,2,-,-,1,-,-,-,3,4
354323,2,1,-,2,-,-,-,-,4,-,1,-,-,-,-,-,1,3,-
354325,-,3,1,3,-,2,-,-,12,3,1,-,-,1,-,-,1,3,4
354330,20,106,2,27,5,8,-,-,233,102,54,3,1,14,2,16,3,6,55
354340,178,795,15,165,38,141,-,-,1256,358,287,10,19,120,2,53,30,41,407
354350,2,3,-,1,2,1,-,-,14,7,-,-,-,-,-,1,-,22,4
354360,1,7,-,1,-,-,-,-,7,8,1,-,-,1,-,1,-,4,3
354370,2,4,-,2,1,3,-,-,19,7,5,2,-,2,-,2,-,12,8
354380,3,12,2,8,2,-,-,-,20,12,4,-,-,-,-,-,-,15,4
354390,45,241,9,78,10,39,-,1,399,157,78,2,4,32,2,23,9,113,108
354400,5,31,-,11,2,1,-,-,36,21,6,-,-,6,-,3,1,35,18
354410,9,29,-,10,1,3,-,-,90,28,16,-,1,5,-,7,4,5,14
354420,5,7,3,2,3,1,-,-,20,11,5,-,-,-,-,-,1,18,4
354425,3,17,-,12,1,2,-,-,28,11,6,2,-,2,-,3,1,3,16
354430,1,12,-,6,1,-,-,-,16,7,2,1,-,2,-,1,-,5,6
354440,1,2,-,1,1,1,-,-,4,4,2,-,-,-,-,-,-,2,2
354450,-,6,-,2,-,-,-,-,4,3,1,-,1,-,-,-,-,4,2
